simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_0	0.3193633895323411	0.33609182197158	0.310806900174059	0.361240238984396	0.0130064928241203	1470.2660700136	TRUE
al2_1	0.11565764665639122	0.102342093481278	0.0707531757136234	0.13460504834411	0.0164885079157055	1801	TRUE
al2_10	0.05900702009523557	0.0759740969215587	0.0435425937274269	0.111055500741597	0.0174392309110351	1670.95698509175	TRUE
al2_100	0.18025158432282043	0.19048095566816	0.168649897858686	0.212792049919148	0.0116696994533204	1801	TRUE
al2_101	0.13311358892469236	0.119482097366042	0.0925381408096227	0.147585971454665	0.0143694062656466	1746.82158774559	TRUE
al2_102	0.294367964311913	0.294162399515165	0.285232126870221	0.303921032254916	0.00477596161004645	1801	TRUE
al2_103	0.08799944791544953	0.0899086468762489	0.0734569216964997	0.106779721396367	0.00858142662410147	1607.11290477969	TRUE
al2_11	0.13707825252105801	0.146841249347665	0.118147874048132	0.178686341657528	0.0153302908007553	1801	TRUE
al2_12	0.20290141200407685	0.206102996539177	0.185399237411191	0.227084236947257	0.0108804056957554	1801	TRUE
al2_13	0.06991714220098692	0.0697043096688855	0.0634406006976629	0.0754361265012898	0.003115371426505	1718.48480425329	TRUE
al2_14	0.30588871097618486	0.279133525478788	0.239287576143586	0.318973124613253	0.0203339611736655	1801	TRUE
al2_15	0.48410575587136895	0.526089397111312	0.489695582150802	0.563128287356482	0.018923409236527598	1801	FALSE
al2_16	0.37516198527416855	0.385259324379719	0.328746562250011	0.443214045299572	0.0300791864642514	1801	TRUE
al2_17	0.21567800235544193	0.215894923068796	0.200961671115703	0.229779584739718	0.00744552978269806	1783.82582573706	TRUE
al2_18	0.16880006199717895	0.147618482867256	0.117820551370299	0.183730942173985	0.017253359658497	1801	TRUE
al2_19	0.46333375830216866	0.454224340640631	0.422063157198197	0.483154608522879	0.015843263632921	1725.50881570126	TRUE
al2_2	0.2029053259084947	0.176644705328028	0.147150142588771	0.208861320716626	0.0161062880645297	1559.06596702862	TRUE
al2_20	0.4625607302654951	0.460298151693174	0.419051955508078	0.500613748234539	0.02137196649314	1801	TRUE
al2_21	0.17085944098509978	0.172938692237633	0.143970192102982	0.203340231927106	0.0154195393833592	1684.46033398811	TRUE
al2_22	0.5875715251173529	0.592761416772013	0.579572893425464	0.607546160372	0.00725953530600436	1524.10109736379	TRUE
al2_23	0.26757894421112044	0.27634132928903	0.254371661048776	0.294480921063267	0.0103613132840612	1801	TRUE
al2_24	0.3895770181388394	0.383605654235451	0.32448403106076	0.443344202744701	0.030376983620235	1697.98055678166	TRUE
al2_25	0.3518471879370155	0.357861477366914	0.336320892056909	0.377457786858443	0.0106627180223158	1492.02123301638	TRUE
al2_26	0.08649244701694726	0.0932111742331291	0.0630098732164126	0.123434201623564	0.0155709227841734	1420.02580066657	TRUE
al2_27	0.38015011097355217	0.313496587108057	0.271434693664573	0.357351298158202	0.0223315072140868	1613.32187367842	FALSE
al2_28	0.18307090163153142	0.183114384696006	0.152095366873473	0.210208660458148	0.0145429971885912	1685.0563272198	TRUE
al2_29	0.08231929469781459	0.0817008446798203	0.0674108745538447	0.0966857848245461	0.00759565513089111	1604.02295220648	TRUE
al2_3	0.3016371171122743	0.29625719737085	0.279860271650988	0.313819207314324	0.00891612454691042	1582.9971820357	TRUE
al2_30	0.09610032273233354	0.117590850892836	0.0817378058108138	0.154501241351877	0.0188070558516462	1801	TRUE
al2_31	0.2555355820593941	0.254372599830987	0.237725408650304	0.270123506142375	0.00844967695907105	1737.46413160425	TRUE
al2_33	0.3522861900831189	0.35354375791852	0.304044121631275	0.410244356048513	0.0273493409770428	1618.26660851141	TRUE
al2_34	0.31610010150925455	0.317157264101361	0.305537359327021	0.327389021394916	0.00564716118876596	1801	TRUE
al2_35	0.3457995941717398	0.356028256317631	0.342748851496179	0.369714104143183	0.00686258297715621	1470.11360666101	TRUE
al2_36	0.11140114043653174	0.111467750507844	0.0811057643512864	0.14277665901156	0.0161587364164441	1801	TRUE
al2_37	0.14940592179101167	0.150273432634794	0.136881523564257	0.164964308765676	0.0071746724474028	1801	TRUE
al2_38	0.06874467111867971	0.067871765295312	0.0419319907165432	0.0951634168293715	0.0137455303576612	1727.82602899119	TRUE
al2_39	0.039190390013214525	0.0413562600962872	0.0343998541197033	0.0484864898965647	0.00365361148967097	1801	TRUE
al2_4	0.23038345707100194	0.21948201898	0.201779204037544	0.238448410578334	0.00929087621463103	1801	TRUE
al2_40	0.2076678102137034	0.210151638479273	0.177988225233407	0.240278959638245	0.0156482814130139	1744.0563080369	TRUE
al2_41	0.2544701465133955	0.253091459150119	0.228614515099133	0.278753397754422	0.0125782570420639	1708.37593424403	TRUE
al2_42	0.12068037941536369	0.118109679233461	0.0912796602713134	0.145735197371082	0.0140042069562398	1757.68148672334	TRUE
al2_43	0.07110387901349974	0.0618334397561663	0.0371561239205174	0.0895578512255281	0.0138210309847392	1765.32619203903	TRUE
al2_44	0.3234247167149361	0.338808673137815	0.312059580467921	0.367101155233261	0.0141551968784918	1801	TRUE
al2_45	0.13176108103727605	0.115134063687016	0.0872640664428574	0.144647487357786	0.0148427256675898	1801	TRUE
al2_46	0.29375919029479	0.283706641198012	0.251410520738695	0.317977652633295	0.0171075689765199	1673.19904127612	TRUE
al2_47	0.06510635259870046	0.0769027430874515	0.0464151559110736	0.106487686623118	0.0154645904191159	1583.58105657553	TRUE
al2_48	0.06197256527983503	0.0649582178395595	0.0565738019700261	0.0736933158312779	0.00451479101976856	1801	TRUE
al2_49	0.2970688126876021	0.303075040396355	0.271787985184722	0.334354083200426	0.0163941881151976	1296.96382254235	TRUE
al2_5	0.05173463924345438	0.0499993456335574	0.0410780496748141	0.0573652646617651	0.00419575549700387	1801	TRUE
al2_50	0.10744619000056706	0.106058831686694	0.100279710641866	0.111413119795312	0.00284053804730784	1682.03239309787	TRUE
al2_51	0.7313133947740187	0.73616048837465	0.704602551125136	0.771899899423263	0.0171955245469769	1701.46364428043	TRUE
al2_52	0.18191171323492947	0.183150876126725	0.147385234460394	0.219618777212335	0.0186747008196929	1736.46192269069	TRUE
al2_53	0.2887100085261835	0.295153048862064	0.27750082610844	0.313640831365879	0.00918842519208207	1801	TRUE
al2_54	0.0648373723870578	0.0449845588547592	0.0232437844358624	0.0661264945809989	0.0113469431053769	1599.71510971703	TRUE
al2_55	0.3921619962905841	0.398707691248891	0.388088872776851	0.408054252849145	0.00504614494761942	1592.7615482814	TRUE
al2_56	0.04385668454794002	0.0355636166031894	0.0149962777765869	0.0560740192391435	0.0106962765017964	1801	TRUE
al2_57	0.08525525039490077	0.0739261931733421	0.054731158003593	0.0928523967047792	0.0100232823586377	1801	TRUE
al2_58	0.09178390477456082	0.0931365597527032	0.0890638832349004	0.0969928954248417	0.00201946518774558	1526.08530173917	TRUE
al2_59	0.1761469222403591	0.182950703872857	0.165368392159354	0.201401778989549	0.00937813375278524	1602.1496993561	TRUE
al2_6	0.18748983733964703	0.227724244081367	0.183744651083682	0.274953695849391	0.0232943945684531	1592.02305956861	TRUE
al2_60	0.3963976143516922	0.373570720296366	0.321313346242709	0.430069179641606	0.0285287396952886	1719.00404258774	TRUE
al2_61	0.32771402463514626	0.327648365066071	0.319898163523963	0.335901288056667	0.00412892947771178	1801	TRUE
al2_62	0.1935179790089399	0.192941486050259	0.183663254231564	0.20227894003794	0.00470152852884995	1475.99586701727	TRUE
al2_63	0.13154702486796382	0.132234047262342	0.0960051019212467	0.173592418817415	0.0199765089614333	1700.26951131604	TRUE
al2_64	0.16517562239440367	0.153676025137038	0.114509189266917	0.197298027598802	0.0213754521996557	1801	TRUE
al2_65	0.014543723953276435	0.0132133848893427	0.0045171364280923	0.0222639246335794	0.0045723964458386	1448.04370855948	TRUE
