simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_0	0.279506842398946	0.255709283475054	0.303439286666405	0.0123175492819663	1801
al2_1	0.326186379542557	0.291538300525386	0.359220618642104	0.0177933428000633	1801
al2_10	0.674179790272895	0.619920629268345	0.723037665650974	0.0256807107020871	1601.38966035317
al2_100	0.0967750545099518	0.076412830586407	0.119804176363087	0.0111726379715123	1801
al2_101	0.222543779751732	0.189014261136855	0.254584086924216	0.0171431188553375	1801
al2_102	0.15420738874634	0.143761554061963	0.16539450972823	0.00559477927054578	1741.85099485362
al2_103	0.229146800418875	0.201682184966068	0.258496564889022	0.0148873120561884	1801
al2_11	0.101774977506949	0.0813682963487965	0.121359648716034	0.010280898013667	1661.98620982701
al2_12	0.34502544285592	0.306615178094323	0.385512577678181	0.0206712284419047	1459.48616234177
al2_13	0.218059984511393	0.2085940743437	0.227680617594492	0.00495944271455632	1801
al2_14	0.252591153328497	0.221004122299339	0.289074600412151	0.0178492244029168	1589.41536334234
al2_15	0.197951361207443	0.14937362631417	0.247647630532462	0.0254985821233543	1801
al2_16	0.337014946952513	0.293284486662654	0.388367640119374	0.0240129975466295	1801
al2_17	0.162295913703372	0.142167373709701	0.181014258768451	0.00994851870619632	1801
al2_18	0.102512554818274	0.0728109471465216	0.134041410218561	0.0158562495411663	1801
al2_19	0.10252516515153	0.080506716556439	0.125269666787767	0.0115804510130492	1801
al2_2	0.185161551724979	0.14899403781224	0.220287378293862	0.018471643749683	1327.82065634116
al2_20	0.316482497872362	0.282657041312799	0.351630889266966	0.0177845106904606	1764.18407771466
al2_21	0.0776474561422473	0.0508596353990977	0.109670801677278	0.0154034718652672	1801
al2_22	0.272098330465318	0.263663516183421	0.280816305242416	0.00445888350826979	1801
al2_23	0.206021060275115	0.17041777886921	0.242885234238081	0.0186460851950521	1801
al2_24	0.0753465159146282	0.0512023438820601	0.10287702963987	0.013318501675755	1637.54876596618
al2_25	0.171977935360531	0.157865840502673	0.18800853301898	0.00772249954676638	1794.12743364364
al2_26	0.528703018376931	0.475972331771867	0.579845553500147	0.0267881778504434	1600.3023335727
al2_27	0.369975229228449	0.31165222127892	0.428915176252183	0.0300714531567119	1801
al2_28	0.209894593652824	0.173666781038293	0.253177933536443	0.0203958553215265	1770.32038225274
al2_29	0.315321507283896	0.284286972313591	0.345506402709801	0.0156903299275675	1801
al2_3	0.191260660552743	0.164651398231841	0.218818547627813	0.0141450462796503	1801
al2_30	0.200042229654762	0.156943568170525	0.249936843291272	0.0236191675568375	1646.43652061401
al2_31	0.265852163503962	0.250708257252841	0.280437602514732	0.00769424431420937	1685.18704685755
al2_33	0.0405994508639961	0.0213941105237664	0.0601484041086267	0.0102835357904956	1751.4043077239
al2_34	0.181838155857926	0.169949984027011	0.192908810921338	0.00583499641008807	1515.71860796881
al2_35	0.356827244260348	0.344152393586583	0.368814784793066	0.00635209649359673	1725.00388548114
al2_36	0.0487053120427063	0.0274484772390769	0.0723381911389232	0.0116073501960333	1801
al2_37	0.383468550234405	0.363809609197336	0.402572183527645	0.0101111785482356	1419.54782896244
al2_38	0.117717272353702	0.0914106125440326	0.144296578975133	0.0138254816882715	1801
al2_39	0.188664991903875	0.179349938219027	0.19748764811842	0.00468532016657784	1795.12147752188
al2_4	0.649682771146894	0.624441611244391	0.674451692638504	0.0126996947124853	1801
al2_40	0.222574350303806	0.182233428479223	0.263435919614869	0.0212241606839083	1801
al2_41	0.419904273477713	0.387750434241487	0.449389099826995	0.015908349442423	1666.06617685169
al2_42	0.0942543239068253	0.0617165638589595	0.126875472892546	0.0166351057302721	1592.36448649439
al2_43	0.096739059723662	0.0639968392211119	0.129932772847928	0.0167575741178745	1354.14240483273
al2_44	0.272599721118721	0.23558727757787	0.312939065558829	0.020150755675403	1801
al2_45	0.483206585314117	0.431105568839798	0.533107848782541	0.0262719044548123	1801
al2_46	0.26660013721727	0.229768817861758	0.296346858241841	0.0168894915920196	1801
al2_47	0.0789989549277622	0.0676119212411726	0.0919248701966179	0.00634146506451994	1801
al2_48	0.0431859604450547	0.0322952695206401	0.0568002214605103	0.00620820163166284	1801
al2_49	0.0354820174678375	0.0206617938784437	0.0516829874435791	0.00808535912278635	1801
al2_5	0.380000706182051	0.356122556592236	0.400250671453727	0.0111713052933793	1801
al2_50	0.465906514490336	0.451285672017893	0.480037795446726	0.0074068285612601	1801
al2_51	0.175072422915012	0.152658556859487	0.197230249204731	0.0115998360315425	1475.36722279606
al2_52	0.453418955848724	0.405156931344643	0.503903719408081	0.0253576654409553	1793.74780640997
al2_53	0.269478767825967	0.256802041693253	0.282419690959321	0.00656686714025592	1512.14737692513
al2_54	0.140958943603196	0.110128330465495	0.170658566505431	0.0155329412063293	1801
al2_55	0.177417212388667	0.169111614321073	0.185462213366885	0.00421950200427561	1639.95180404041
al2_56	0.445291540646926	0.384868534720359	0.502142216538368	0.0306355901892793	1798.37655540512
al2_57	0.407860875570444	0.356037411324349	0.459003262718064	0.0272498938355339	1801
al2_58	0.153309714295834	0.148199297174875	0.159094721696907	0.00271959137239616	1801
al2_59	0.325670275763832	0.293860022576726	0.354081784711385	0.0153650084313933	1801
al2_6	0.286665642203271	0.236996844916265	0.338235318878397	0.0267209421366596	1801
al2_60	0.182369646549221	0.1447403639162	0.218697818901499	0.0187749184454701	1605.5581687
al2_61	0.231073264368497	0.221378288064525	0.240730535926435	0.00509661405861678	1801
al2_62	0.168565820884769	0.162627321616588	0.174924884039531	0.00312997599364835	1684.80908908103
al2_63	0.160418732874053	0.123659641985897	0.197655342505693	0.0191828568733452	1801
al2_64	0.139013950485023	0.10180958642215	0.178962855680375	0.0199022489910967	1801
al2_65	0.124190015053205	0.0936254155040556	0.154885318469931	0.0159047176586172	1801
al2_66	0.228176446532148	0.1958958955017	0.265486606356563	0.0180686901300266	1801
al2_67	0.05726416317142	0.0356446177221196	0.078645530225454	0.0114181127604281	1801
al2_68	0.215487827063332	0.195019844026139	0.23522681706869	0.0103910102151505	1801
al2_69	0.209282552424776	0.162305119754034	0.260460578421711	0.0254279084115658	1718.16938505841
al2_70	0.243472939701366	0.193933242098379	0.295281455398443	0.026590188383638	1573.36628676048
al2_71	0.32428224830083	0.300780837702615	0.348708565305604	0.0123533633845275	1801
al2_72	0.189885061256228	0.159809138069674	0.220750297647502	0.0155989188795493	1801
al2_73	0.331047960991117	0.318554277032704	0.344261471456703	0.00662117714293254	1176.72694234026
al2_74	0.126909405777264	0.0937776573011903	0.159427933790227	0.0171149137561839	1801
al2_75	0.189371140116616	0.148817406126137	0.236913462004021	0.0225788510314082	1778.92508950695
al2_77	0.263700994846506	0.216937951718193	0.307021857945094	0.0234086206569093	1698.53058536948
al2_78	0.498592172286914	0.441023929600658	0.558720613517905	0.0299457672625072	1614.51383049137
al2_79	0.298684342951037	0.261970581664519	0.333389658097963	0.0189978990359581	1801
al2_8	0.310407085413089	0.263797291107859	0.353516399464714	0.0231650161287601	1724.20717799708
al2_80	0.466618443591956	0.43146809188903	0.49960960734651	0.0175675778542753	1677.74274950683
al2_81	0.200152926817356	0.17283799653134	0.226642198792003	0.013913603286638	1720.610383724
al2_82	0.0831319184664517	0.0591025423732531	0.112167983035874	0.013787097940002	1626.52551812492
al2_83	0.113478434157017	0.095244988136826	0.133327005765751	0.0098181708585366	1581.73921338718
al2_84	0.0955882750844081	0.066966803918919	0.124251168013002	0.014906089454353	1801
al2_85	0.230556960132622	0.184259619887161	0.28660028851198	0.0266993689874336	1801
al2_86	0.147839215367776	0.127286089889218	0.170072056738083	0.0110581843263076	1801
al2_87	0.299220982482251	0.292000567972048	0.307014764460773	0.00390477106172187	1775.42478199861
al2_89	0.328274871863706	0.27351978794379	0.394534441689096	0.0305180340657904	1648.09642528541
al2_9	0.0829309500845297	0.0773342006858492	0.088493907865199	0.00290086520321364	1801
al2_90	0.365634987517168	0.308062636102312	0.41617805230969	0.0280603621498105	1801
al2_91	0.400866340085442	0.369328805008843	0.429722802431989	0.0153601328066118	1714.1438520323
al2_92	0.242780585635413	0.204747150594661	0.286916532099527	0.0212978714124822	1710.88284204291
al2_93	0.045538996356082	0.0408814933209937	0.0505241552805035	0.002481957457681	1801
al2_94	0.454718161875893	0.416967890930089	0.493514084500596	0.0197150641508577	1801
al2_95	0.174855397974481	0.139904888112958	0.208646813383014	0.0177674297739441	1801
al2_96	0.420124269210987	0.363820452248704	0.474638943036227	0.0288291187151459	1720.18076894445
al2_97	0.142312474024802	0.124699880408345	0.16090653962554	0.00935893585698477	1801
al2_98	0.276437694212914	0.24121208279844	0.308409267057337	0.0175642985764929	1524.26024657772
al2_99	0.0658620215937682	0.0586101100943976	0.0731167714384148	0.00369654541598276	1801
